inproceedings:ID,author:string[],booktitle:string,crossref:string[],editor:string[],ee:string[],key:string,number:string,pages:string,title:string,volume:int,year:int,corresponding_author,doi,keywords
348033,Ali Kamandi|Ali Movaghar 0001|Mohammad Abdollahi Azgomi,FSEN,conf/fsen/2005,,https://doi.org/10.1016/j.entcs.2005.12.059|https://www.wikidata.org/entity/Q57835579,journals/entcs/KamandiAM06,,3-22,Transformation of UML Models into Analyzable OSAN Models.,,2005,Ali Kamandi,https://doi.org/10.1016/j.entcs.2005.12.059|https://www.wikidata.org/entity/Q57835579,transformation|osan|uml|data modeling|models|analyzable
348034,Marco Kick,"Categorical Methods for Concurrency, Interaction, and Mobility @ CONCUR",conf/concur/2002cmcim,,https://doi.org/10.1016/S1571-0661(04)80498-5,journals/entcs/Kick02,,12-31,Rule Formats for Timed Processes.,,2002,Marco Kick,https://doi.org/10.1016/S1571-0661(04)80498-5,processes|formats|rule|timed
348035,Wenjie Du|Yuxin Deng,QAPL,conf/qapl/2007,,https://doi.org/10.1016/j.entcs.2007.07.011,journals/entcs/DengD07,,185-203,Probabilistic Barbed Congruence.,,2007,Wenjie Du,https://doi.org/10.1016/j.entcs.2007.07.011,probabilistic|barbed|data querying|congruence
348036,Lyrene Fernandes da Silva|Virginia C. Carneiro de Paula,SC@ETAPS,conf/soco/2002,,https://doi.org/10.1016/S1571-0661(04)80443-2,journals/entcs/SilvaP02,,117-128,Comparative Analysis of Architectural Views Based on UML.,,2002,Lyrene Fernandes da Silva,https://doi.org/10.1016/S1571-0661(04)80443-2,architectural|comparative|analysis|based|uml|views
348037,Robert Rettinger,CCA,conf/cca/2004,,https://doi.org/10.1016/j.entcs.2004.06.041,journals/entcs/Rettinger05,,145-157,A Fast Algorithm for Julia Sets of Hyperbolic Rational Functions.,,2004,Robert Rettinger,https://doi.org/10.1016/j.entcs.2004.06.041,julia|algorithm|functions|data modeling|hyperbolic|fast|rational|sets
348038,Erwan Jahier|Pascal Raymond|Yvan Roux,SLA++P@ETAPS,conf/slap/2007,,https://doi.org/10.1016/j.entcs.2008.05.008,journals/entcs/RaymondRJ08,,19-34,Specifying and Executing Reactive Scenarios With Lutin.,,2007,Erwan Jahier,https://doi.org/10.1016/j.entcs.2008.05.008,specifying|scenarios|data management|lutin|executing|reactive
348039,Gordon D. Plotkin|John Power,MFPS,conf/mfps/2008,,https://doi.org/10.1016/j.entcs.2008.10.018,journals/entcs/PlotkinP08,,295-311,Tensors of Comodels and Models for Operational Semantics.,,2008,Gordon D. Plotkin,https://doi.org/10.1016/j.entcs.2008.10.018,tensors|operational|comodels|semantics|models
348040,Franck Pommereau|Hanna Klaudel|Raymond R. Devillers,INFINITY,conf/infinity/2006-07-08,,https://doi.org/10.1016/j.entcs.2009.05.034,journals/entcs/PommereauDK09,,119-129,Efficient Reachability Graph Representation of Petri Nets With Unbounded Counters.,,2009,Franck Pommereau,https://doi.org/10.1016/j.entcs.2009.05.034,representation|reachability|petri|unbounded|counters|nets|graph|efficient
348041,Michel A. Reniers|Mohammad Reza Mousavi 0001,SOS@LICS/ICALP,conf/sos/2007,,https://doi.org/10.1016/j.entcs.2007.08.019|https://www.wikidata.org/entity/Q57745705,journals/entcs/MousaviR07a,,109-124,A Congruence Rule Format with Universal Quantification.,,2007,Michel A. Reniers,https://doi.org/10.1016/j.entcs.2007.08.019|https://www.wikidata.org/entity/Q57745705,universal|quantification|format|congruence|rule|indexing
348042,Choe Changil|Dang Van Hung,TTSS,conf/ttss/2007,,https://doi.org/10.1016/j.entcs.2008.03.088,journals/entcs/ChangilH08,,107-120,On Verification of Linear Occurrence Properties of Real-Time Systems.,,2007,Choe Changil,https://doi.org/10.1016/j.entcs.2008.03.088,verification|data processing|properties|occurrence|realtime|linear|systems
348043,Danny van Velzen|Erik Meijer 0001,Haskell,conf/haskell/2000,,https://doi.org/10.1016/S1571-0661(05)80547-X,journals/entcs/MeijerV00,,74,Haskell Server Pages - Functional Programming and the Battle for the Middle Tier.,,2000,Danny van Velzen,https://doi.org/10.1016/S1571-0661(05)80547-X,battle|functional|pages|server|middle|tier|haskell|programming
348044,Francky Catthoor|Gerda Janssens|K. C. Shashidhar|Maurice Bruynooghe,COCV@ETAPS,conf/cocv/2002,,https://doi.org/10.1016/S1571-0661(04)80397-9,journals/entcs/ShashidharBCJ02,,67-82,Geometric Model Checking: An Automatic Verification Technique for Loop and Data Reuse Transformations.,,2002,Francky Catthoor,https://doi.org/10.1016/S1571-0661(04)80397-9,automatic|verification|model|transformations|reuse|indexing|technique|loop|data|checking|geometric
348045,Jan Carlson|John Håkansson|Paul Pettersson,FACS,conf/facs2/2005,,https://doi.org/10.1016/j.entcs.2006.05.019,journals/entcs/CarlsonHP06,,127-140,SaveCCM: An Analysable Component Model for Real-Time Systems.,,2005,Jan Carlson,https://doi.org/10.1016/j.entcs.2006.05.019,model|realtime|analysable|saveccm|systems|data querying|component
348046,Fairouz Kamareddine|Herman Geuvers,"Mathematics, Logic and Computation @ ICALP",conf/icalp/2003mlc,,https://doi.org/10.1016/S1571-0661(05)80762-5,journals/entcs/GeuversK03,,146-147,Preface.,,2003,Fairouz Kamareddine,https://doi.org/10.1016/S1571-0661(05)80762-5,data processing|preface
348047,Klaus Weihrauch|Ning Zhong 0002,CCA,conf/cca/2006,,https://doi.org/10.1016/j.entcs.2006.08.006,journals/entcs/WeihrauchZ07,,33-59,Computable Analysis of the Abstract Cauchy Problem in a Banach Space and Its Applications (I).,,2006,Klaus Weihrauch,https://doi.org/10.1016/j.entcs.2006.08.006,cauchy|problem|abstract|space|analysis|computable|applications|banach|data querying
348048,Carla Binucci|Walter Didimo,GraBaTs,conf/grabats/2002,,https://doi.org/10.1016/S1571-0661(05)80534-1,journals/entcs/BinucciD02,,81-90,A Software System for Computing Labeled Orthogonal Drawings of Graphs.,,2002,Carla Binucci,https://doi.org/10.1016/S1571-0661(05)80534-1,computing|software|orthogonal|graphs|labeled|drawings|system
348050,Brigitte Rozoy|H. C. M. Kleijn|Rémi Morin,EXPRESS,conf/express/1998,,https://doi.org/10.1016/S1571-0661(04)00120-3,journals/entcs/KleijnMR98,,98-113,Event Structures for Local Traces.,,1998,Brigitte Rozoy,https://doi.org/10.1016/S1571-0661(04)00120-3,local|traces|data storage|event|structures
348051,Jonas Lundberg|Welf Löwe,SC,conf/soco/2003,,https://doi.org/10.1016/S1571-0661(04)80736-9,journals/entcs/LoweL03,,85-97,A Low-Level Analysis Library for Architecture Recovery.,,2003,Jonas Lundberg,https://doi.org/10.1016/S1571-0661(04)80736-9,lowlevel|data storage|architecture|recovery|library|analysis
348052,Francesco Parisi-Presicce|Yujie Zhao,GraBaTs,conf/grabats/2004,,https://doi.org/10.1016/j.entcs.2004.12.031,journals/entcs/Parisi-PresicceZ05,,101-112,Policy Analysis and Verification by Graph Transformation Tools.,,2004,Francesco Parisi-Presicce,https://doi.org/10.1016/j.entcs.2004.12.031,verification|transformation|analysis|data modeling|policy|graph|tools
348053,Elke Pulvermüller|Isabelle Borne|Noury Bouraqadi|Pierre Cointe|Uwe Aßmann,SC@ETAPS,conf/soco/2002,,https://doi.org/10.1016/S1571-0661(05)80446-3,journals/entcs/PulvermuellerBBCA02,,155-156,Preface.,,2002,Elke Pulvermüller,https://doi.org/10.1016/S1571-0661(05)80446-3,preface|data storage
348054,Ginés Moreno|Paqui Lucio|Ricardo Peña,PROLE,conf/prole/2009,,https://doi.org/10.1016/j.entcs.2009.12.001,journals/entcs/LucioMP09,,1-2,Preface.,,2009,Ginés Moreno,https://doi.org/10.1016/j.entcs.2009.12.001,data modeling|preface
348055,Andrea Omicini,FOCLASA,conf/foclasa/2006,,https://doi.org/10.1016/j.entcs.2007.03.006,journals/entcs/Omicini07,,97-117,Formal ReSpecT in the A&A Perspective.,,2006,Andrea Omicini,https://doi.org/10.1016/j.entcs.2007.03.006,perspective|aa|formal|data management|respect
348056,Ana Cristina Rocha Oliveira|Maribel Fernández|Mauricio Ayala-Rincón,LSFA,conf/lsfa/2015,,https://doi.org/10.1016/j.entcs.2016.06.005|https://www.wikidata.org/entity/Q113317684,journals/entcs/Ayala-RinconFO16,,57-74,Completeness in PVS of a Nominal Unification Algorithm.,,2015,Ana Cristina Rocha Oliveira,https://doi.org/10.1016/j.entcs.2016.06.005|https://www.wikidata.org/entity/Q113317684,nominal|unification|algorithm|pvs|completeness
348057,Chunhui Liu,ISDT,conf/isdt/2019,,https://doi.org/10.1016/j.entcs.2019.07.020|https://www.wikidata.org/entity/Q113317444,journals/entcs/Liu19,,113-124,Uniform Topological Spaces Based on BF-ideals in Negative Non-involutive Residuated Lattices.,,2019,Chunhui Liu,https://doi.org/10.1016/j.entcs.2019.07.020|https://www.wikidata.org/entity/Q113317444,uniform|topological|residuated|based|negative|lattices|bfideals|spaces|noninvolutive
348058,Mohamed Benmohamed|Mustapha Bourahla,FMICS,conf/fmics/2004,,https://doi.org/10.1016/j.entcs.2004.08.057,journals/entcs/BourahlaB05a,,41-60,Analysis of Real-Time Systems with CTL Model Checkers.,,2004,Mohamed Benmohamed,https://doi.org/10.1016/j.entcs.2004.08.057,checkers|model|realtime|ctl|analysis|systems
348059,Farhad Arbab|George A. Papadopoulos|John R. W. Glauert|Richard Banach,Formal Methods and Component Interaction @ ICALP,conf/icalp/2002fmci,,https://doi.org/10.1016/S1571-0661(04)80446-8,journals/entcs/BanachAPG02,,1-15,IWIM Semantics via Fibred Automata.,,2002,Farhad Arbab,https://doi.org/10.1016/S1571-0661(04)80446-8,fibred|iwim|automata|via|big data|semantics
348060,Kazunori Ueda,APC 25,conf/apc25/2005,,https://doi.org/10.1016/j.entcs.2005.12.103,journals/entcs/Ueda06,,327-331,Constraint-Based Concurrency and Beyond.,,2005,Kazunori Ueda,https://doi.org/10.1016/j.entcs.2005.12.103,constraintbased|concurrency|beyond
348062,Bernhard Gramlich,STRATEGIES@IJCAR,conf/strategies/2004,,https://doi.org/10.1016/j.entcs.2005.01.006,journals/entcs/Gramlich05,,5-43,"Strategic Issues, Problems and Challenges in Inductive Theorem Proving.",,2004,Bernhard Gramlich,https://doi.org/10.1016/j.entcs.2005.01.006,challenges|theorem|problems|inductive|proving|issues|strategic
348063,Bernd Finkbeiner|Henny Sipma,RV@CAV,conf/rv/2001,,https://doi.org/10.1016/S1571-0661(04)00250-6,journals/entcs/FinkbeinerS01,,147-163,Checking Finite Traces using Alternating Automata.,,2001,Bernd Finkbeiner,https://doi.org/10.1016/S1571-0661(04)00250-6,traces|automata|finite|checking|alternating|using
348064,María Victoria Cengarle|Peter Graubmann|Stefan Wagner 0001,FACS,conf/facs2/2005,,https://doi.org/10.1016/j.entcs.2006.05.020|https://www.wikidata.org/entity/Q59900205,journals/entcs/CengarleGW06,,141-155,Semantics of UML 2.0 Interactions with Variabilities.,,2005,María Victoria Cengarle,https://doi.org/10.1016/j.entcs.2006.05.020|https://www.wikidata.org/entity/Q59900205,interactions|uml|semantics|data modeling|20|variabilities
348065,Kohei Honda 0001,Linear Logic Tokyo Meeting,conf/lltm/1996,,https://doi.org/10.1016/S1571-0661(05)80407-4,journals/entcs/Honda96,,89-105,Abstract Process Structures.,,1996,Kohei Honda 0001,https://doi.org/10.1016/S1571-0661(05)80407-4,abstract|structures|process
348066,Alexander Pretschner,TACoS,conf/tacos/2003,,https://doi.org/10.1016/S1571-0661(04)81020-X,journals/entcs/Pretschner03,,1-10,Compositional Generation of MC/DC Integration Test Suites.,,2003,Alexander Pretschner,https://doi.org/10.1016/S1571-0661(04)81020-X,suites|generation|integration|test|big data|mcdc|compositional
348067,Gabriele Taentzer|Olga Runge|Tom Mens,SETra@ICGT,conf/gg/2004setra,,https://doi.org/10.1016/j.entcs.2004.08.038|https://www.wikidata.org/entity/Q58209511,journals/entcs/MensTR05,,113-128,Detecting Structural Refactoring Conflicts Using Critical Pair Analysis.,,2004,Gabriele Taentzer,https://doi.org/10.1016/j.entcs.2004.08.038|https://www.wikidata.org/entity/Q58209511,conflicts|analysis|indexing|detecting|critical|refactoring|using|structural|pair
348068,Corina Cîrstea,CMCS,conf/cmcs/2004,,https://doi.org/10.1016/j.entcs.2004.02.026,journals/entcs/Cirstea04,,63-90,On Logics for Coalgebraic Simulation.,,2004,Corina Cîrstea,https://doi.org/10.1016/j.entcs.2004.02.026,coalgebraic|logics|simulation
348069,Chenyi Zhang|Ron van der Meyden,VODCA@FOSAD,conf/vodca/2006,,https://doi.org/10.1016/j.entcs.2006.11.002,journals/entcs/MeydenZ07,,61-75,Algorithmic Verification of Noninterference Properties.,,2006,Chenyi Zhang,https://doi.org/10.1016/j.entcs.2006.11.002,verification|algorithmic|properties|noninterference
348070,James Riely|Matthew Hennessy,HLCL,conf/hlcl/1998,,https://doi.org/10.1016/S1571-0661(04)00141-0,journals/entcs/HennessyR98,,174-188,Resource Access Control in Systems of Mobile Agents.,,1998,James Riely,https://doi.org/10.1016/S1571-0661(04)00141-0,mobile|agents|control|access|systems|resource
348071,Ahmed Bouajjani|Javier Esparza|Tayssir Touili,INFINITY,conf/infinity/2004,,https://doi.org/10.1016/j.entcs.2005.02.063,journals/entcs/BouajjaniET05,,153-178,Reachability Analysis of Synchronized PA Systems.,,2004,Ahmed Bouajjani,https://doi.org/10.1016/j.entcs.2005.02.063,data processing|synchronized|reachability|analysis|pa|systems
348072,Giuditta Franco|Maurice Margenstern,MeCBIC@ICALP,conf/icalp/2006mecbic,,https://doi.org/10.1016/j.entcs.2007.05.010,journals/entcs/FrancoM07,,95-104,Computing by Floating Strings.,,2006,Giuditta Franco,https://doi.org/10.1016/j.entcs.2007.05.010,floating|computing|strings|data management
348073,Dirk Janssens|Hans Schippers|Pieter Van Gorp,GT-VMT@ETAPS,conf/gtvmt/2006,,https://doi.org/10.1016/j.entcs.2008.04.036,journals/entcs/GorpSJ08,,133-145,Copying Subgraphs Within Model Repositories.,,2006,Dirk Janssens,https://doi.org/10.1016/j.entcs.2008.04.036,model|repositories|within|subgraphs|copying
348075,Grégoire Hamon,SLAP@ETAPS,conf/slap/2004,,https://doi.org/10.1016/j.entcs.2006.02.024,journals/entcs/Hamon06,,37-54,Synchronous Dataflow Pattern Matching.,,2004,Grégoire Hamon,https://doi.org/10.1016/j.entcs.2006.02.024,synchronous|pattern|data modeling|matching|dataflow
348076,Grigore Rosu|Samuel R. Buss,CMCS,conf/cmcs/2000,,https://doi.org/10.1016/S1571-0661(05)80756-X,journals/entcs/BussR00,,61-79,Incompleteness of Behavioral Logics.,,2000,Grigore Rosu,https://doi.org/10.1016/S1571-0661(05)80756-X,logics|behavioral|incompleteness
348077,Antonio Brogi|Isabelle Linden|Jean-Marie Jacquet|Koenraad De Bosschere,FOCLASA,conf/foclasa/2003,,https://doi.org/10.1016/j.entcs.2004.04.034,journals/entcs/LindenJBB04,,125-153,On the Expressiveness of Relative-Timed Coordination Models.,,2003,Antonio Brogi,https://doi.org/10.1016/j.entcs.2004.04.034,relativetimed|expressiveness|coordination|models
348080,Cosimo Laneve|Gérard Boudol,MFPS,conf/mfps/1995,,https://doi.org/10.1016/S1571-0661(04)00003-9,journals/entcs/BoudolL95,,32-45,"Termination, deadlock and divergence in the lambda-calculus with multiplicities.",,1995,Cosimo Laneve,https://doi.org/10.1016/S1571-0661(04)00003-9,deadlock|termination|multiplicities|lambdacalculus|divergence
348081,Günter Graw|Peter Herrmann,CVUML,conf/uml/2003cvuml,,https://doi.org/10.1016/j.entcs.2004.09.006,journals/entcs/GrawH04,,3-24,Transformation and Verification of Executable UML Models.,,2003,Günter Graw,https://doi.org/10.1016/j.entcs.2004.09.006,verification|data processing|transformation|models|uml|executable
348082,Stanislaw Ambroszkiewicz|Wojciech Penczek,WDS@FCT,conf/fct/1999wds,,https://doi.org/10.1016/S1571-0661(05)82524-1,journals/entcs/PenczekA99,,40-58,Model checking of causal knowledge formulas.,,1999,Stanislaw Ambroszkiewicz,https://doi.org/10.1016/S1571-0661(05)82524-1,model|formulas|knowledge|big data|checking|causal
348083,Hassen Saïdi|Joshua Levy|Tomás E. Uribe,RV@FLoC,conf/rv/2002,,https://doi.org/10.1016/S1571-0661(04)80580-2,journals/entcs/LevySU02,,112-127,Combining Monitors for Runtime System Verification.,,2002,Hassen Saïdi,https://doi.org/10.1016/S1571-0661(04)80580-2,verification|runtime|data management|monitors|combining|system
348084,Bartosz Lawniczek|Grzegorz Majka|Krzysztof Zielinski|Pawel Slowikowski|Slawomir Zielinski,TACoS,conf/tacos/2003,,https://doi.org/10.1016/S1571-0661(04)81027-2,journals/entcs/LawniczekMSZZ03,,77-88,Grid Infrastructure Monitoring Service Framework Jiro/JMX Based Implementation.,,2003,Bartosz Lawniczek,https://doi.org/10.1016/S1571-0661(04)81027-2,service|jirojmx|grid|based|implementation|monitoring|framework|infrastructure
348085,Jiri Velebil|Jirí Adámek|Stefan Milius,CTCS,conf/ctcs/2002,,https://doi.org/10.1016/S1571-0661(04)80557-7,journals/entcs/AdamekMV02a,,23-46,On Rational Monads and Free Iterative Theories.,,2002,Jiri Velebil,https://doi.org/10.1016/S1571-0661(04)80557-7,big data|free|iterative|monads|theories|rational
348086,Claudio Guidi|Fabrizio Montesi|Gianluigi Zavattaro|Roberto Lucchi,CoOrg/MTCoord@COORDINATION,conf/coordination/2006coorg,,https://doi.org/10.1016/j.entcs.2007.01.051|https://www.wikidata.org/entity/Q59702043,journals/entcs/MontesiGLZ07,,19-33,JOLIE: a Java Orchestration Language Interpreter Engine.,,2006,Claudio Guidi,https://doi.org/10.1016/j.entcs.2007.01.051|https://www.wikidata.org/entity/Q59702043,orchestration|interpreter|jolie|language|engine|java
348087,Alvaro Arenas|Benjamin Aziz|Brian Matthews|Juan Bicarregui,STM@ESORICS,conf/stm/2007,,https://doi.org/10.1016/j.entcs.2007.12.016|https://www.wikidata.org/entity/Q59100806,journals/entcs/ArenasABM08,,45-56,Managing Conflicts of Interest in Virtual Organisations.,,2007,Alvaro Arenas,https://doi.org/10.1016/j.entcs.2007.12.016|https://www.wikidata.org/entity/Q59100806,interest|conflicts|managing|virtual|organisations
348088,Aaron Stump|Ian Wehrman,PDPAR@CAV,conf/smt/2005,,https://doi.org/10.1016/j.entcs.2005.12.008,journals/entcs/WehrmanS06,,79-91,Mining Propositional Simplification Proofs for Small Validating Clauses.,,2005,Aaron Stump,https://doi.org/10.1016/j.entcs.2005.12.008,simplification|mining|indexing|small|propositional|clauses|validating|proofs
348089,Jeremy Gow|Paul A. Cairns,MKM Symposium,conf/mkm/2003s,,https://doi.org/10.1016/j.entcs.2003.12.028,journals/entcs/CairnsG04,,60-69,Using and Parsing the Mizar Language.,,2003,Jeremy Gow,https://doi.org/10.1016/j.entcs.2003.12.028,data storage|parsing|language|using|mizar
348090,Gennaro Costagliola|Giuseppe Polese|Vincenzo Deufemia,VLFM,conf/vlfm/2004,,https://doi.org/10.1016/j.entcs.2004.08.050,journals/entcs/CostagliolaP05,,107-125,Towards Syntax-Aware Editors for Visual Languages.,,2004,Gennaro Costagliola,https://doi.org/10.1016/j.entcs.2004.08.050,languages|editors|syntaxaware|towards|visual
348092,Karl-Heinz Niggl|Lars Kristiansen,ICC@LICS,conf/lics/2003icc,,https://doi.org/10.1016/S1571-0661(03)00003-3,journals/entcs/KristiansenN03,,15-35,The Garland Measure and Computational Complexity of Stack Programs.,,2003,Karl-Heinz Niggl,https://doi.org/10.1016/S1571-0661(03)00003-3,garland|measure|complexity|computational|stack|programs
348093,Paul H. B. Gardiner,Workshop on Secure Architectures and Information Flow,conf/wsaif/1999,,https://doi.org/10.1016/S1571-0661(04)00096-9,journals/entcs/Gardiner00,,78-100,Power Simulation and its Relation to Traces and Failures Refinement.,,1999,Paul H. B. Gardiner,https://doi.org/10.1016/S1571-0661(04)00096-9,traces|failures|refinement|indexing|simulation|power|relation
